estacion,provincia,region,oaci,mes,frecuencia_dias_precipitacion_gt_1mm,humedad_relativa_porcentaje,nubosidad_octavos,precipitacion_mm,temperatura,temperatura_maxima_c,temperatura_minima_c,latitud,longitud,altura,nro
estacion_virtual_81,Entre Ríos,NEA,VIRTUAL,11.0000,8.9000,68.5444,3.4552,149.9369,21.9036,29.1372,14.9340,-31.0000,-59.0000,56.0000,
estacion_virtual_81,Entre Ríos,NEA,VIRTUAL,12.0000,10.5500,62.5336,3.9196,145.8092,24.8298,32.2522,17.5494,-31.0000,-59.0000,56.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,1.0000,12.4000,51.6818,4.2670,94.4302,28.8274,35.2762,22.3984,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,2.0000,11.9500,56.8884,4.3838,114.3965,27.4382,33.6697,21.4795,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,3.0000,9.7000,61.0160,4.4561,81.7427,24.9641,31.1715,19.3817,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,4.0000,7.0000,65.4380,4.6911,48.9536,21.3034,27.2848,16.1614,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,5.0000,3.5500,67.3377,4.8115,16.0787,16.7957,22.6852,12.0293,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,6.0000,1.3000,66.7965,4.6126,7.8706,13.5334,19.8341,8.5808,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,7.0000,1.3500,61.0898,4.0696,5.8902,12.9125,19.6199,7.5718,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,8.0000,1.0000,51.8147,3.4519,6.6669,15.6097,22.8309,9.3764,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,9.0000,2.9500,45.6847,3.6542,17.6867,19.4212,26.5399,12.8452,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,10.0000,6.5500,45.3216,3.8891,37.0350,23.7368,30.7402,16.9066,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,11.0000,10.3000,45.8660,3.7728,65.9330,26.4770,33.2895,19.5910,-30.0000,-65.0000,730.0000,
estacion_virtual_82,Córdoba,Pampeana,VIRTUAL,12.0000,12.7500,48.8370,4.2805,91.3849,28.1415,34.6875,21.4522,-30.0000,-65.0000,730.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,1.0000,11.2500,63.9750,4.1464,138.5593,26.6559,34.4223,19.7954,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,2.0000,10.9000,67.7567,4.1517,142.5238,25.6917,33.2516,19.3801,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,3.0000,9.9500,71.2488,3.8069,122.7836,23.2755,31.0350,17.0165,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,4.0000,10.8500,76.5312,4.0280,159.5676,19.6450,26.8214,13.9588,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,5.0000,8.2500,82.8208,4.5849,103.9969,15.3945,21.6795,10.4569,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,6.0000,7.0500,84.7271,4.5947,62.2607,13.0277,19.3011,8.1075,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,7.0000,5.8000,81.7531,4.0493,45.0763,12.2466,19.0208,6.9944,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,8.0000,6.2500,77.6961,3.7902,62.4073,14.1513,21.5847,8.1963,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,9.0000,8.2000,73.9218,4.0178,84.6995,16.4894,24.1726,10.1832,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,10.0000,11.6500,72.7491,4.2631,142.9354,20.0022,27.7256,13.4438,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,11.0000,10.4000,68.2218,3.5915,164.3880,22.5722,30.5908,15.4372,-30.0000,-59.0000,70.0000,
estacion_virtual_83,Corrientes,NEA,VIRTUAL,12.0000,10.4500,64.2027,3.9449,163.6976,25.1980,33.2319,17.9013,-30.0000,-59.0000,70.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,1.0000,7.6000,52.5424,3.0075,59.5629,15.5741,23.0010,8.4280,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,2.0000,6.9000,54.6727,2.6853,52.6081,14.7142,22.3969,7.7944,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,3.0000,5.5500,51.5328,2.2519,37.8681,12.9838,21.3796,5.7480,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,4.0000,3.5000,42.2528,2.0780,22.2021,9.8325,19.2353,2.5502,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,5.0000,1.9000,35.6745,2.8429,10.5875,6.4918,15.7267,0.1579,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,6.0000,1.3500,27.9459,2.9545,4.7029,4.9294,14.1198,-1.2121,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,7.0000,1.4500,25.5536,2.6512,5.5607,4.3106,13.5763,-1.9602,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,8.0000,0.9000,23.6751,2.4312,3.1699,6.0144,15.6774,-1.1753,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,9.0000,1.3000,25.4887,2.3466,11.4659,8.0242,17.9133,-0.0433,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,10.0000,1.8500,27.1852,2.1488,11.4441,11.1538,20.9689,2.2825,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,11.0000,3.3500,33.3000,2.0020,22.5107,13.5816,22.7038,4.4356,-29.0000,-69.0000,2497.0000,
estacion_virtual_84,San Juan,Cuyo,VIRTUAL,12.0000,6.0000,41.8511,2.2893,42.6316,15.3218,23.5386,6.9692,-29.0000,-69.0000,2497.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,1.0000,10.9000,54.7854,4.1723,115.7431,28.3685,35.4597,21.5910,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,2.0000,10.7500,58.8255,4.2025,117.2950,27.2425,34.1609,20.7759,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,3.0000,10.3000,63.5455,4.4666,116.1197,24.7283,31.6365,18.5855,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,4.0000,8.3500,69.3408,4.5578,72.7477,20.9131,27.5526,15.2439,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,5.0000,4.0000,69.6595,4.7174,24.1062,16.7425,23.6298,11.2256,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,6.0000,2.1000,68.3685,4.6860,11.0089,13.9510,21.4273,8.1930,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,7.0000,1.4500,61.8752,3.8068,6.8469,13.4579,21.4774,7.1369,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,8.0000,1.4500,52.4670,3.1885,6.5615,16.1559,24.8666,8.8592,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,9.0000,3.4000,46.9978,3.2191,23.6507,19.6642,28.2116,12.0761,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,10.0000,7.6500,49.0591,4.0844,56.5793,23.5680,31.7968,15.9255,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,11.0000,9.9000,49.6865,3.6902,94.9848,25.9482,33.8411,18.3092,-29.0000,-63.0000,77.0000,
estacion_virtual_85,Santiago del Estero,NOA,VIRTUAL,12.0000,11.4500,52.5960,4.1196,97.1535,27.5604,34.9061,20.3721,-29.0000,-63.0000,77.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,1.0000,10.6500,62.8429,3.9741,143.6469,27.3967,34.9894,20.7668,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,2.0000,10.0000,65.6302,4.2242,127.1963,26.4658,33.9204,20.1747,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,3.0000,9.3000,69.5185,3.8806,128.4209,24.0883,31.5284,18.0415,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,4.0000,9.2500,74.9171,4.0805,116.2369,20.4418,27.2315,15.0057,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,5.0000,6.4000,78.1379,4.4427,58.6921,16.2377,22.7801,11.1794,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,6.0000,3.9500,78.3511,4.6358,27.7131,13.7218,20.5985,8.4929,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,7.0000,2.6000,72.5048,3.9105,15.2829,13.2030,20.7911,7.4424,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,8.0000,3.5500,64.7896,3.5282,27.5664,15.5050,23.8274,8.9318,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,9.0000,5.3000,59.7776,3.8135,42.9309,18.5355,26.9614,11.6237,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,10.0000,9.5500,61.0211,4.2461,92.7769,22.1974,30.4478,15.0840,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,11.0000,10.5500,61.1461,3.8474,159.5210,24.3205,32.4260,17.1255,-29.0000,-61.0000,55.0000,
estacion_virtual_86,Santa Fe,Pampeana,VIRTUAL,12.0000,10.3500,62.2602,3.9742,143.9347,26.2526,33.9955,19.2963,-29.0000,-61.0000,55.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,1.0000,11.7500,66.1340,4.0707,143.6601,26.8684,33.9025,20.5701,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,2.0000,11.1500,68.3753,4.0815,133.7944,26.0879,33.0143,20.1338,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,3.0000,10.3000,71.3510,3.8837,127.2348,23.9416,31.0927,17.9610,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,4.0000,10.7500,76.7392,4.0493,152.7291,20.4683,27.1488,14.9742,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,5.0000,8.5000,82.5576,4.4437,100.5921,16.1774,22.2667,11.3033,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,6.0000,7.3000,84.8073,4.7582,62.8758,13.9990,20.0918,9.1858,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,7.0000,6.4000,81.9455,4.1147,45.4323,13.1435,19.6826,7.9697,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,8.0000,6.1000,77.8664,3.9225,56.1326,15.0564,22.2061,9.2356,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,9.0000,8.3500,73.9364,4.4409,76.3932,17.4093,24.8289,11.1926,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,10.0000,11.9000,73.2122,4.6276,147.9617,20.8048,28.0685,14.4678,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,11.0000,11.2000,69.7223,3.9090,164.3748,22.9937,30.3384,16.2610,-29.0000,-58.0000,89.0000,
estacion_virtual_87,Corrientes,NEA,VIRTUAL,12.0000,11.6000,66.1871,4.0651,165.2127,25.5730,32.8733,18.7917,-29.0000,-58.0000,89.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,1.0000,6.5500,47.2603,3.0155,43.2033,4.2565,13.3311,-4.1714,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,2.0000,6.4500,48.3268,2.6331,40.3669,3.3637,12.6324,-4.6961,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,3.0000,5.0500,43.0443,2.1131,28.2083,1.5969,10.8490,-5.6458,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,4.0000,3.5000,36.7567,2.2712,16.7271,-1.6759,6.3552,-7.3479,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,5.0000,1.6000,39.3030,3.4619,8.0452,-5.2018,2.0328,-10.4975,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,6.0000,0.7000,38.3469,3.7730,3.3131,-7.4118,-0.1497,-12.6005,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,7.0000,1.0500,34.8290,3.4970,4.4889,-8.0626,-0.6923,-13.4081,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,8.0000,0.7500,30.9010,3.4120,2.6276,-6.2218,1.3191,-12.1375,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,9.0000,0.7500,27.7997,2.9257,7.4977,-4.1655,3.5244,-10.3014,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,10.0000,1.9500,26.5381,2.5415,8.9508,-1.6347,6.4826,-7.8116,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,11.0000,3.7500,29.5559,2.1208,16.3035,0.6956,9.7507,-6.9368,-28.0000,-69.0000,3240.0000,
estacion_virtual_88,La Rioja,NOA,VIRTUAL,12.0000,5.7000,35.7005,2.2978,31.6160,2.9481,12.2753,-5.8265,-28.0000,-69.0000,3240.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,1.0000,11.7500,55.6050,4.5098,123.1774,28.7621,35.8024,22.1238,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,2.0000,10.5500,57.7324,4.3827,109.7069,27.9480,34.8241,21.5580,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,3.0000,11.2000,62.0575,4.6818,107.4042,25.5958,32.4963,19.4628,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,4.0000,8.4000,67.3384,4.9838,59.9057,21.9435,28.6829,16.1637,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,5.0000,4.9000,67.0583,4.9021,20.5641,17.7379,24.8946,11.9371,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,6.0000,2.5500,66.2578,4.8443,12.8045,15.1186,22.7972,9.0867,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,7.0000,1.1000,58.6984,3.9293,3.3626,14.6707,22.9330,8.0029,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,8.0000,1.2000,48.2599,3.4709,5.2514,17.5215,26.3345,9.9711,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,9.0000,2.7000,43.2344,3.4126,18.4756,21.0707,29.6290,13.3371,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,10.0000,7.2500,46.9893,4.3740,55.7031,24.8585,33.0211,17.2185,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,11.0000,9.9500,48.7944,4.1108,84.7922,26.8602,34.6510,19.2501,-28.0000,-63.0000,94.0000,
estacion_virtual_89,Santiago del Estero,NOA,VIRTUAL,12.0000,12.3500,52.7842,4.4631,103.1158,28.2325,35.5064,21.1758,-28.0000,-63.0000,94.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,1.0000,12.9000,59.1108,4.4170,132.4391,28.2437,35.0151,21.8486,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,2.0000,10.7000,60.6899,4.4392,108.2531,27.4917,34.2155,21.2877,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,3.0000,11.8500,65.3906,4.2003,120.3865,25.1385,31.8605,19.1484,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,4.0000,9.8000,71.6078,4.7417,93.1836,21.4392,27.8246,15.9695,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,5.0000,6.7000,73.0085,4.6653,38.1044,17.2355,23.8573,11.8491,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,6.0000,3.6000,72.1680,4.7279,19.2599,14.8993,22.0069,9.3224,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,7.0000,2.2000,65.0560,3.9686,9.1234,14.4206,22.1803,8.2394,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,8.0000,3.0500,56.5131,3.4032,15.1333,16.8796,25.2597,9.9171,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,9.0000,5.2000,51.0819,3.5292,28.9459,20.1132,28.4932,12.8499,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,10.0000,10.5000,53.4773,4.3943,75.0012,23.9312,31.9370,16.6084,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,11.0000,11.2500,55.3651,4.0519,112.8889,25.7154,33.2906,18.4727,-28.0000,-62.0000,81.0000,
estacion_virtual_90,Santiago del Estero,NOA,VIRTUAL,12.0000,13.0000,57.7295,4.4935,114.5286,27.3815,34.4236,20.6474,-28.0000,-62.0000,81.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,1.0000,11.7500,61.8133,4.2265,142.4618,27.9692,34.9347,21.5140,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,2.0000,10.4000,63.1998,4.5621,115.1530,27.2323,34.2238,20.9369,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,3.0000,10.6000,67.5464,4.0120,130.7852,24.9463,31.9180,18.8560,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,4.0000,10.0000,73.7617,4.5136,116.6311,21.2842,27.8412,15.7598,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,5.0000,6.9000,76.6462,4.5374,53.8443,16.9724,23.5628,11.6306,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,6.0000,4.1000,76.5908,4.6990,27.8499,14.6854,21.6736,9.2110,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,7.0000,2.8500,69.9760,3.8061,14.8622,14.1398,21.8778,8.0396,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,8.0000,4.2500,62.0638,3.2589,24.1582,16.4685,24.8760,9.6005,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,9.0000,5.5000,56.1860,3.5923,36.5570,19.6107,28.1661,12.3833,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,10.0000,11.0000,57.7439,4.2495,93.6310,23.4599,31.6062,16.1232,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,11.0000,11.1500,59.8022,3.7018,137.6563,25.1131,32.8844,17.8837,-28.0000,-61.0000,62.0000,
estacion_virtual_91,Santa Fe,Pampeana,VIRTUAL,12.0000,12.0000,61.4574,4.2646,131.9340,26.9067,34.1003,20.1533,-28.0000,-61.0000,62.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,1.0000,11.9000,66.2055,4.0822,157.2818,27.4181,35.0912,20.8223,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,2.0000,10.6500,67.8375,4.3745,132.6414,26.6525,34.3224,20.3352,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,3.0000,10.1500,71.2879,3.7820,141.5056,24.5535,32.2121,18.3783,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,4.0000,10.3000,76.9235,4.1050,144.8449,21.0373,28.0999,15.4786,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,5.0000,6.9500,80.3767,4.2206,78.9032,16.7617,23.4208,11.5567,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,6.0000,5.3500,81.0089,4.7175,50.1874,14.7022,21.5965,9.4166,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,7.0000,3.6500,75.8384,3.9680,24.3200,13.9828,21.6654,8.1212,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,8.0000,4.2500,68.9879,3.5342,35.9416,16.1853,24.6587,9.6145,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,9.0000,6.0500,63.7113,3.8740,48.8189,19.0294,27.7976,12.0039,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,10.0000,11.1000,64.7257,4.3349,119.8961,22.6891,31.1154,15.5831,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,11.0000,11.3500,66.0660,3.8126,177.8233,24.2488,32.4624,17.1233,-28.0000,-60.0000,55.0000,
estacion_virtual_92,Chaco,NEA,VIRTUAL,12.0000,11.4500,65.9646,4.2556,152.3530,26.3170,34.1665,19.4209,-28.0000,-60.0000,55.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,1.0000,12.8500,68.2423,4.2874,139.3943,27.5166,33.2949,21.8040,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,2.0000,12.0000,68.0032,4.0985,133.6642,27.0655,33.0166,21.5055,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,3.0000,10.6500,70.7647,3.9461,145.9161,25.0928,31.3284,19.3526,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,4.0000,11.1000,77.0907,4.0082,176.5561,21.6077,27.5548,16.3161,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,5.0000,9.6500,82.7712,4.4401,128.1125,17.1907,22.7548,12.4109,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,6.0000,9.1500,85.8658,4.6459,97.5744,15.1720,20.6439,10.6021,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,7.0000,8.1000,84.2224,4.1312,72.3113,14.1681,19.9431,9.2831,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,8.0000,7.9500,80.5858,3.9526,71.6758,16.0264,22.2521,10.5778,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,9.0000,9.3500,77.2057,4.3931,112.0341,18.3761,24.8943,12.5047,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,10.0000,13.0000,76.5521,4.5682,203.0264,21.7419,27.9881,15.8577,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,11.0000,11.6500,73.1530,3.9369,174.7873,23.6213,29.8489,17.4045,-28.0000,-57.0000,67.0000,
estacion_virtual_93,Corrientes,NEA,VIRTUAL,12.0000,12.4000,68.9396,4.2328,173.3889,26.2546,32.2560,20.1357,-28.0000,-57.0000,67.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,1.0000,10.5500,51.8309,3.5273,48.3389,6.1060,15.0522,-1.9343,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,2.0000,9.9000,52.2792,2.5935,48.4135,5.5625,14.7012,-2.3026,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,3.0000,7.9000,45.8180,1.9916,34.1289,4.0581,13.6767,-3.8508,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,4.0000,5.3000,35.5600,1.9765,20.7723,0.7295,9.7552,-5.8047,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,5.0000,2.6000,33.1213,2.5637,8.3620,-2.3990,5.4610,-7.7939,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,6.0000,1.1500,30.4814,2.8687,4.7981,-4.3257,3.5701,-9.9726,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,7.0000,0.9000,27.9064,2.8349,3.4783,-5.0813,2.9841,-11.0325,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,8.0000,0.8500,24.4414,2.4441,2.7345,-3.1467,4.9043,-9.2055,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,9.0000,1.5500,23.4812,2.1365,5.3220,-1.2253,7.2168,-7.4437,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,10.0000,3.9500,25.2912,2.1892,12.4846,1.0955,10.4259,-6.3206,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,11.0000,6.9000,30.5896,2.1840,24.3849,3.3368,13.2203,-5.7144,-27.0000,-68.0000,3024.0000,
estacion_virtual_94,Catamarca,NOA,VIRTUAL,12.0000,10.0000,39.3384,2.5021,39.1616,5.4314,15.0839,-3.8090,-27.0000,-68.0000,3024.0000,
